schema_name,table_name,table_type,column_name,column_position,data_type,is_nullable,column_comment
finance,assets_accounting_setup,table,default_insurance_claim_income_account_id,25,uuid,YES,Entity-level default: insurance claim income GL account
finance,assets_accounting_setup,table,default_donation_income_account_id,26,uuid,YES,Entity-level default: donation income GL account (asset received via donation)
finance,assets_accounting_setup,table,default_prior_period_adjustment_account_id,27,uuid,YES,Entity-level default: prior period adjustment GL account (discovered assets)
finance,assets_accounting_setup,table,default_opening_retained_earnings_account_id,28,uuid,YES,Entity-level default: opening retained earnings GL account (manual asset capture)
finance,assets_accounting_setup,table,created_by,29,uuid,YES,User who created the setup → core.users.id
finance,assets_accounting_setup,table,updated_by,30,uuid,YES,User who last updated the setup → core.users.id
finance,assets_accounting_setup,table,created_at,31,timestamp with time zone,NO,Row creation timestamp with timezone
finance,assets_accounting_setup,table,updated_at,32,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,bank_accounts,table,id,1,uuid,NO,Primary key (UUID)
finance,bank_accounts,table,bank_name,2,character varying(255),NO,"Name of the bank (e.g. FNB, Standard Bank, ABSA)"
finance,bank_accounts,table,branch_code,3,character varying(20),NO,Bank branch/sort code
finance,bank_accounts,table,account_number,4,character varying(50),NO,Unique bank account number
finance,bank_accounts,table,account_name,5,character varying(255),YES,Account holder name or description
finance,bank_accounts,table,gl_account_id,6,uuid,YES,Linked GL account for bank reconciliation
finance,bank_accounts,table,currency,7,character varying(3),NO,"Account currency (ISO 4217, default ZAR)"
finance,bank_accounts,table,opening_balance,8,"numeric(19,2)",YES,"Opening balance when the account was set up, Decimal(19,2)"
finance,bank_accounts,table,current_balance,9,"numeric(19,2)",YES,"Current balance per JRNY records, Decimal(19,2)"
finance,bank_accounts,table,is_active,10,character varying(5),YES,Whether the bank account is active (true/false as string)
finance,bank_accounts,table,created_at,11,timestamp with time zone,NO,Row creation timestamp with timezone
finance,bank_accounts,table,updated_at,12,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,bank_statement_lines,table,id,1,uuid,NO,Primary key (UUID)
finance,bank_statement_lines,table,statement_id,2,uuid,NO,Parent bank statement → finance.bank_statements.id
finance,bank_statement_lines,table,line_number,3,character varying(10),NO,Sequence number within the statement
finance,bank_statement_lines,table,transaction_date,4,date,NO,Date of the bank transaction
finance,bank_statement_lines,table,description,5,character varying(500),NO,Bank transaction description
finance,bank_statement_lines,table,reference,6,character varying(100),YES,Bank transaction reference
finance,bank_statement_lines,table,debit,7,"numeric(19,2)",YES,"Debit (outflow) amount, Decimal(19,2)"
finance,bank_statement_lines,table,credit,8,"numeric(19,2)",YES,"Credit (inflow) amount, Decimal(19,2)"
finance,bank_statement_lines,table,balance,9,"numeric(19,2)",YES,"Running balance after this transaction, Decimal(19,2)"
finance,bank_statement_lines,table,match_status,10,character varying(30),NO,"Reconciliation match status (e.g. Unmatched, Matched, Partial)"
finance,bank_statement_lines,table,matched_to_id,11,uuid,YES,UUID of the matched payment/receipt
finance,bank_statement_lines,table,matched_at,12,timestamp with time zone,YES,Timestamp with timezone when the line was matched
finance,bank_statement_lines,table,created_at,13,timestamp with time zone,NO,Row creation timestamp with timezone
finance,bank_statements,table,id,1,uuid,NO,Primary key (UUID)
finance,bank_statements,table,bank_account_id,2,uuid,NO,Bank account this statement belongs to
finance,bank_statements,table,statement_date,3,date,NO,Date of the bank statement
finance,bank_statements,table,file_name,4,character varying(255),NO,Original imported file name
finance,bank_statements,table,opening_balance,5,"numeric(19,2)",YES,"Opening balance on the statement, Decimal(19,2)"
finance,bank_statements,table,closing_balance,6,"numeric(19,2)",YES,"Closing balance on the statement, Decimal(19,2)"
finance,bank_statements,table,line_count,7,character varying(10),YES,Number of transaction lines on the statement
finance,bank_statements,table,status,8,character varying(30),NO,"Statement status (e.g. Imported, Reconciled, Locked)"
finance,bank_statements,table,imported_by,9,uuid,YES,User who imported the statement
finance,bank_statements,table,locked_at,10,timestamp with time zone,YES,Timestamp with timezone when the statement was locked
finance,bank_statements,table,locked_by,11,uuid,YES,User who locked the statement
finance,bank_statements,table,created_at,12,timestamp with time zone,NO,Row creation timestamp with timezone
finance,bank_statements,table,updated_at,13,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,budget_allocations,table,id,1,uuid,NO,Primary key (UUID)
finance,budget_allocations,table,entity_id,2,uuid,NO,Owning entity → core.branches.id
finance,budget_allocations,table,department_id,3,uuid,YES,Department (optional) for department-level budgets → core.org_units.id
finance,budget_allocations,table,gl_account_id,4,uuid,NO,GL account this budget is allocated to → finance.gl_accounts.id
finance,budget_allocations,table,fiscal_year_id,5,uuid,NO,Fiscal year for this allocation → finance.fiscal_years.id
finance,budget_allocations,table,period_id,6,uuid,YES,Accounting period for period-level budgets (NULL = annual) → finance.accounting_periods.id
finance,budget_allocations,table,budget_amount,7,"numeric(19,2)",NO,"Approved budget amount for this allocation, Decimal(19,2)"
finance,budget_allocations,table,budget_currency,8,character varying(3),NO,"Budget currency (ISO 4217, default ZAR)"
finance,budget_allocations,table,committed_spend,9,"numeric(19,2)",NO,"Running total of committed (ordered but not yet posted) spend, Decimal(19,2)"
finance,budget_allocations,table,actual_spend,10,"numeric(19,2)",NO,"Running total of actual (posted) spend, Decimal(19,2)"
finance,budget_allocations,table,description,11,text,YES,Budget allocation description/notes
finance,budget_allocations,table,is_active,12,boolean,NO,Whether the allocation is active
finance,budget_allocations,table,created_by,13,uuid,YES,User who created the allocation → core.users.id
finance,budget_allocations,table,created_at,14,timestamp with time zone,NO,Row creation timestamp with timezone
finance,budget_allocations,table,updated_at,15,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,budget_variance_overrides,table,id,1,uuid,NO,Primary key (UUID)
finance,budget_variance_overrides,table,budget_allocation_id,2,uuid,YES,Budget allocation being exceeded → finance.budget_allocations.id
finance,budget_variance_overrides,table,source_document_type,3,character varying(50),NO,"Type of document that triggered the budget breach (PurchaseOrder, CapitalExpenditure, Expense)"
finance,budget_variance_overrides,table,source_document_id,4,uuid,NO,UUID of the document that triggered the budget breach
finance,budget_variance_overrides,table,source_document_number,5,character varying(100),YES,Human-readable number of the triggering document
finance,budget_variance_overrides,table,entity_id,6,uuid,YES,Entity context → core.branches.id
finance,budget_variance_overrides,table,department_id,7,uuid,YES,Department context → core.org_units.id
finance,budget_variance_overrides,table,transaction_amount,8,"numeric(19,2)",NO,"Amount of the triggering transaction, Decimal(19,2)"
finance,budget_variance_overrides,table,current_spend,9,"numeric(19,2)",NO,"Committed + actual spend at time of budget check, Decimal(19,2)"
finance,budget_variance_overrides,table,budget_amount,10,"numeric(19,2)",NO,"Budget allocation amount at time of check, Decimal(19,2)"
finance,budget_variance_overrides,table,variance_amount,11,"numeric(19,2)",NO,"Calculated variance: currentSpend + transactionAmount - budgetAmount, Decimal(19,2)"
finance,budget_variance_overrides,table,variance_percentage,12,"numeric(7,2)",NO,"Calculated variance percentage: ((currentSpend + transactionAmount) / budgetAmount - 1) * 100, Decimal(7,2)"
finance,budget_variance_overrides,table,reason,13,text,NO,Justification from the submitter for exceeding the budget
finance,budget_variance_overrides,table,status,14,character varying(30),NO,"Override request status (e.g. Pending, Approved, Rejected)"
finance,budget_variance_overrides,table,submitted_by,15,uuid,YES,User who submitted the override request → core.users.id
finance,budget_variance_overrides,table,submitted_at,16,timestamp with time zone,YES,Timestamp with timezone when the override was submitted
finance,budget_variance_overrides,table,approved_by,17,uuid,YES,User who approved the override → core.users.id
finance,budget_variance_overrides,table,approved_at,18,timestamp with time zone,YES,Timestamp with timezone when the override was approved
finance,budget_variance_overrides,table,rejected_by,19,uuid,YES,User who rejected the override → core.users.id
finance,budget_variance_overrides,table,rejection_reason,20,text,YES,Reason for rejecting the override request
finance,budget_variance_overrides,table,budget_hold_released,21,boolean,NO,Whether the budget hold has been released to allow the source document to proceed
finance,budget_variance_overrides,table,created_at,22,timestamp with time zone,NO,Row creation timestamp with timezone
finance,budget_variance_overrides,table,updated_at,23,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,budget_variance_overrides,table,deleted_at,24,timestamp with time zone,YES,Soft-delete timestamp with timezone (NULL = active)
finance,cashbook_accounting_setup,table,id,1,uuid,NO,Primary key (UUID)
finance,cashbook_accounting_setup,table,entity_id,2,uuid,NO,Entity this cashbook setup applies to (one row per entity) → core.branches.id
finance,cashbook_accounting_setup,table,bank_charges_expense,3,uuid,NO,Bank charges expense GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,interest_earned_revenue,4,uuid,NO,Interest earned revenue GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,interest_paid_expense,5,uuid,NO,Interest paid expense GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,foreign_exchange_gain_loss,6,uuid,NO,Realised FX gain/loss account for cashbook → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,cash_in_transit,7,uuid,NO,Cash in transit GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,rounding_account,8,uuid,NO,Rounding differences GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,suspense_account,9,uuid,NO,Suspense/clearing GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,petty_class_expense,10,uuid,NO,Petty cash expense GL account → finance.gl_accounts.id
finance,cashbook_accounting_setup,table,created_by,11,uuid,YES,User who created the setup → core.users.id
finance,cashbook_accounting_setup,table,updated_by,12,uuid,YES,User who last updated the setup → core.users.id
finance,cashbook_accounting_setup,table,created_at,13,timestamp with time zone,NO,Row creation timestamp with timezone
finance,cashbook_accounting_setup,table,updated_at,14,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,credit_note_lines,table,id,1,uuid,NO,Primary key (UUID)
finance,credit_note_lines,table,credit_note_id,2,uuid,NO,Parent credit note → finance.credit_notes.id
finance,credit_note_lines,table,line_number,3,character varying(10),NO,Sequence number within the credit note
finance,credit_note_lines,table,description,4,character varying(500),NO,Line item description
finance,credit_note_lines,table,quantity,5,"numeric(19,4)",NO,"Quantity credited, Decimal(19,4)"
finance,credit_note_lines,table,unit_price,6,"numeric(19,2)",NO,"Unit price excl. VAT, Decimal(19,2)"
finance,credit_note_lines,table,vat_rate,7,"numeric(5,2)",NO,"VAT rate applied as percentage (e.g. 15.00), Decimal(5,2)"
finance,credit_note_lines,table,line_total,8,"numeric(19,2)",NO,"Line total excl. VAT, Decimal(19,2)"
finance,credit_note_lines,table,vat_amount,9,"numeric(19,2)",NO,"VAT amount for this line, Decimal(19,2)"
finance,credit_note_lines,table,line_total_incl_vat,10,"numeric(19,2)",NO,"Line total incl. VAT, Decimal(19,2)"
finance,credit_note_lines,table,unit_price_tc,11,"numeric(19,2)",YES,"Unit price in TC (Transaction Currency), Decimal(19,2)"
finance,credit_note_lines,table,unit_price_oc,12,"numeric(19,2)",YES,"Unit price in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_note_lines,table,unit_price_gc,13,"numeric(19,2)",YES,"Unit price in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_note_lines,table,line_total_tc,14,"numeric(19,2)",YES,"Line total in TC (Transaction Currency), Decimal(19,2)"
finance,credit_note_lines,table,line_total_oc,15,"numeric(19,2)",YES,"Line total in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_note_lines,table,line_total_gc,16,"numeric(19,2)",YES,"Line total in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_note_lines,table,vat_amount_tc,17,"numeric(19,2)",YES,"VAT amount in TC (Transaction Currency), Decimal(19,2)"
finance,credit_note_lines,table,vat_amount_oc,18,"numeric(19,2)",YES,"VAT amount in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_note_lines,table,vat_amount_gc,19,"numeric(19,2)",YES,"VAT amount in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_note_lines,table,tax_code_id,20,uuid,YES,Tax code used for rate lookback
finance,credit_note_lines,table,tax_code,21,character varying(20),YES,"Tax code string (e.g. STD, ZER, EXE)"
finance,credit_note_lines,table,rate_source,22,character varying(500),YES,Audit trail: where the VAT rate came from
finance,credit_note_lines,table,original_invoice_date,23,date,YES,Original invoice date used for VAT rate lookback
finance,credit_note_lines,table,created_at,24,timestamp with time zone,NO,Row creation timestamp with timezone
finance,credit_notes,table,id,1,uuid,NO,Primary key (UUID)
finance,credit_notes,table,credit_note_number,2,character varying(30),NO,Unique human-readable credit note number
finance,credit_notes,table,customer_id,3,uuid,NO,Customer the credit note is issued to → crm.customers.id
finance,credit_notes,table,customer_name,4,character varying(255),NO,Denormalised customer name at time of credit note creation
finance,credit_notes,table,invoice_id,5,uuid,YES,Original invoice being credited (if applicable)
finance,credit_notes,table,invoice_number,6,character varying(30),YES,Denormalised original invoice number
finance,credit_notes,table,credit_note_date,7,date,NO,Date of the credit note
finance,credit_notes,table,subtotal,8,"numeric(19,2)",NO,"Credit note subtotal excl. VAT, Decimal(19,2)"
finance,credit_notes,table,vat_total,9,"numeric(19,2)",NO,"Total VAT amount, Decimal(19,2)"
finance,credit_notes,table,amount,10,"numeric(19,2)",NO,"Credit note total amount incl. VAT, Decimal(19,2)"
finance,credit_notes,table,reason,11,character varying(255),YES,Reason for the credit note
finance,credit_notes,table,status,12,character varying(30),NO,"Credit note status (e.g. Pending Approval, Approved, Rejected, Posted)"
finance,credit_notes,table,currency,13,character varying(3),NO,"Credit note currency (ISO 4217, default ZAR)"
finance,credit_notes,table,rate_tc_to_oc,14,"numeric(18,8)",YES,"Exchange rate from TC to OC, Decimal(18,8)"
finance,credit_notes,table,rate_tc_to_gc,15,"numeric(18,8)",YES,"Exchange rate from TC to GC, Decimal(18,8)"
finance,credit_notes,table,subtotal_tc,16,"numeric(19,2)",YES,"Subtotal in TC (Transaction Currency), Decimal(19,2)"
finance,credit_notes,table,subtotal_oc,17,"numeric(19,2)",YES,"Subtotal in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_notes,table,subtotal_gc,18,"numeric(19,2)",YES,"Subtotal in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_notes,table,vat_total_tc,19,"numeric(19,2)",YES,"VAT total in TC (Transaction Currency), Decimal(19,2)"
finance,credit_notes,table,vat_total_oc,20,"numeric(19,2)",YES,"VAT total in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_notes,table,vat_total_gc,21,"numeric(19,2)",YES,"VAT total in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_notes,table,total_tc,22,"numeric(19,2)",YES,"Credit note total in TC (Transaction Currency), Decimal(19,2)"
finance,credit_notes,table,total_oc,23,"numeric(19,2)",YES,"Credit note total in OC (Operating/Functional Currency), Decimal(19,2)"
finance,credit_notes,table,total_gc,24,"numeric(19,2)",YES,"Credit note total in GC (Group/Reporting Currency), Decimal(19,2)"
finance,credit_notes,table,notes,25,text,YES,Free-text notes
finance,credit_notes,table,created_by,26,uuid,YES,User who created the credit note
finance,credit_notes,table,created_by_name,27,character varying(255),YES,Denormalised name of the user who created the credit note
finance,credit_notes,table,approved_by,28,uuid,YES,User who approved the credit note
finance,credit_notes,table,approved_by_name,29,character varying(255),YES,Denormalised name of the approver
finance,credit_notes,table,approved_at,30,timestamp with time zone,YES,Timestamp with timezone when the credit note was approved
finance,credit_notes,table,rejected_by,31,uuid,YES,User who rejected the credit note
finance,credit_notes,table,rejected_by_name,32,character varying(255),YES,Denormalised name of the rejector
finance,credit_notes,table,rejected_at,33,timestamp with time zone,YES,Timestamp with timezone when the credit note was rejected
finance,credit_notes,table,rejection_reason,34,text,YES,Reason for rejection
finance,credit_notes,table,journal_batch_id,35,uuid,YES,GL journal batch created when credit note was posted
finance,credit_notes,table,branch_id,36,uuid,YES,Branch for org-unit scoping and branch-level GL dimension → core.branches.id
finance,credit_notes,table,payment_term_id,37,uuid,YES,Payment term (Category C: IMMEDIATE term auto-assigned) → finance.payment_terms.id
finance,credit_notes,table,due_date,38,date,YES,Due date (always equals credit_note_date for IMMEDIATE terms)
finance,credit_notes,table,settlement_date,39,date,YES,Settlement discount date (always NULL for credit notes)
finance,credit_notes,table,settlement_discount_percent,40,"numeric(5,2)",YES,"Settlement discount percentage (always NULL for credit notes), Decimal(5,2)"
finance,credit_notes,table,created_at,41,timestamp with time zone,NO,Row creation timestamp with timezone
finance,credit_notes,table,updated_at,42,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,currencies,table,id,1,uuid,NO,Primary key (UUID)
finance,currencies,table,code,2,character varying(3),NO,"ISO 4217 currency code (e.g. ZAR, USD, EUR)"
finance,currencies,table,name,3,character varying(100),NO,Full currency name (e.g. South African Rand)
finance,currencies,table,symbol,4,character varying(5),YES,"Display symbol (e.g. R, $, EUR)"
finance,currencies,table,decimal_places,5,integer,YES,Number of decimal places for this currency (default 2)
finance,currencies,table,is_base,6,boolean,YES,Whether this is the base/functional currency for the organisation
finance,currencies,table,is_active,7,boolean,YES,Whether the currency is available for selection
finance,currencies,table,created_at,8,timestamp with time zone,NO,Row creation timestamp with timezone
finance,currencies,table,updated_at,9,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,custom_dimension_members,table,id,1,uuid,NO,Primary key (UUID)
finance,custom_dimension_members,table,dimension_type_id,2,uuid,NO,Parent custom dimension type → finance.dimension_types.id
finance,custom_dimension_members,table,entity_id,3,uuid,YES,Owning entity → core.org_units.id
finance,custom_dimension_members,table,code,4,character varying(50),NO,Unique member code within dimension type and entity
finance,custom_dimension_members,table,name,5,character varying(200),NO,Display name of the custom dimension member
finance,custom_dimension_members,table,hierarchy_level,6,character varying(50),YES,Level in the custom dimension hierarchy
finance,custom_dimension_members,table,parent_id,7,uuid,YES,Parent member for hierarchy → finance.custom_dimension_members.id
finance,custom_dimension_members,table,is_active,8,boolean,NO,Whether the member is active
finance,custom_dimension_members,table,created_at,9,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_debit_note_lines,table,id,1,uuid,NO,Primary key (UUID)
finance,customer_debit_note_lines,table,debit_note_id,2,uuid,NO,Parent debit note → finance.customer_debit_notes.id
finance,customer_debit_note_lines,table,line_number,3,character varying(10),NO,Sequence number within the debit note
finance,customer_debit_note_lines,table,description,4,character varying(500),NO,Line item description
finance,customer_debit_note_lines,table,quantity,5,"numeric(19,4)",NO,"Quantity, Decimal(19,4)"
finance,customer_debit_note_lines,table,unit_price,6,"numeric(19,2)",NO,"Unit price excl. VAT, Decimal(19,2)"
finance,customer_debit_note_lines,table,vat_rate,7,"numeric(5,2)",NO,"VAT rate applied as percentage (e.g. 15.00), Decimal(5,2)"
finance,customer_debit_note_lines,table,line_total,8,"numeric(19,2)",NO,"Line total excl. VAT, Decimal(19,2)"
finance,customer_debit_note_lines,table,vat_amount,9,"numeric(19,2)",NO,"VAT amount for this line, Decimal(19,2)"
finance,customer_debit_note_lines,table,line_total_incl_vat,10,"numeric(19,2)",NO,"Line total incl. VAT, Decimal(19,2)"
finance,customer_debit_note_lines,table,tax_code_id,11,uuid,YES,Tax code used for VAT calculation
finance,customer_debit_note_lines,table,tax_code,12,character varying(20),YES,Tax code string (e.g. STD)
finance,customer_debit_note_lines,table,product_id,13,uuid,YES,Linked product (optional)
finance,customer_debit_note_lines,table,created_at,14,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_debit_notes,table,id,1,uuid,NO,Primary key (UUID)
finance,customer_debit_notes,table,debit_note_number,2,character varying(30),NO,Unique human-readable debit note number
finance,customer_debit_notes,table,customer_id,3,uuid,NO,Customer the debit note is raised against → crm.customers.id
finance,customer_debit_notes,table,customer_name,4,character varying(255),NO,Denormalised customer name at time of debit note creation
finance,customer_debit_notes,table,invoice_id,5,uuid,YES,Related invoice (if applicable) → finance.invoices.id
finance,customer_debit_notes,table,invoice_number,6,character varying(30),YES,Denormalised related invoice number
finance,customer_debit_notes,table,debit_note_date,7,date,NO,Date of the debit note
finance,customer_debit_notes,table,due_date,8,date,YES,Payment due date
finance,customer_debit_notes,table,subtotal,9,"numeric(19,2)",NO,"Debit note subtotal excl. VAT, Decimal(19,2)"
finance,customer_debit_notes,table,vat_total,10,"numeric(19,2)",NO,"Total VAT amount, Decimal(19,2)"
finance,customer_debit_notes,table,total,11,"numeric(19,2)",NO,"Debit note total incl. VAT, Decimal(19,2)"
finance,customer_debit_notes,table,amount_paid,12,"numeric(19,2)",NO,"Total amount paid against this debit note, Decimal(19,2)"
finance,customer_debit_notes,table,balance,13,"numeric(19,2)",NO,"Outstanding balance, Decimal(19,2)"
finance,customer_debit_notes,table,status,14,character varying(30),NO,"Debit note status (e.g. Draft, Posted, Paid)"
finance,customer_debit_notes,table,currency,15,character varying(3),NO,"Debit note currency (ISO 4217, default ZAR)"
finance,customer_debit_notes,table,rate_tc_to_oc,16,"numeric(18,8)",YES,"Exchange rate from TC to OC, Decimal(18,8)"
finance,customer_debit_notes,table,rate_tc_to_gc,17,"numeric(18,8)",YES,"Exchange rate from TC to GC, Decimal(18,8)"
finance,customer_debit_notes,table,total_tc,18,"numeric(19,2)",YES,"Total in TC (Transaction Currency), Decimal(19,2)"
finance,customer_debit_notes,table,total_oc,19,"numeric(19,2)",YES,"Total in OC (Operating/Functional Currency), Decimal(19,2)"
finance,customer_debit_notes,table,reason,20,character varying(255),YES,Reason for the debit adjustment
finance,customer_debit_notes,table,notes,21,text,YES,Free-text notes
finance,customer_debit_notes,table,payment_term_id,22,uuid,YES,Payment terms applied (Category B document) → finance.payment_terms.id
finance,customer_debit_notes,table,settlement_date,23,date,YES,Date by which settlement discount applies
finance,customer_debit_notes,table,settlement_discount_percent,24,"numeric(5,2)",YES,"Settlement discount percentage, Decimal(5,2)"
finance,customer_debit_notes,table,entity_id,25,uuid,YES,Owning entity for entity-level reporting
finance,customer_debit_notes,table,tjc_chain_hash,26,character varying(128),YES,BLAKE3 hash for Transaction Journey Chain integrity
finance,customer_debit_notes,table,journal_batch_id,27,uuid,YES,GL journal batch created when debit note was posted
finance,customer_debit_notes,table,created_by,28,uuid,YES,User who created the debit note
finance,customer_debit_notes,table,created_by_name,29,character varying(255),YES,Denormalised name of the creator
finance,customer_debit_notes,table,created_at,30,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_debit_notes,table,updated_at,31,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,customer_gl_accounts,table,id,1,uuid,NO,Primary key (UUID)
finance,customer_gl_accounts,table,customer_id,2,uuid,NO,Customer this override applies to (most specific tier) → crm.customers.id
finance,customer_gl_accounts,table,receivables_control,3,uuid,YES,Override AR control account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,revenue_account,4,uuid,YES,Override revenue account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,vat_output_account,5,uuid,YES,Override output VAT account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,discount_allowed_account,6,uuid,YES,Override discount allowed account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,bad_debt_expense,7,uuid,YES,Override bad debt expense account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,doubtful_debt_provision,8,uuid,YES,Override doubtful debt provision account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,interest_charged_revenue,9,uuid,YES,Override interest charged revenue account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,deposit_liability,10,uuid,YES,Override deposit liability account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,unearned_revenue,11,uuid,YES,Override unearned revenue account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,sales_return_account,12,uuid,YES,Override sales return account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,freight_revenue_account,13,uuid,YES,Override freight revenue account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,foreign_exchange_gain_loss,14,uuid,YES,Override FX gain/loss account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,rounding_account,15,uuid,YES,Override rounding account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,write_off_account,16,uuid,YES,Override write-off account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,customer_on_account,17,uuid,YES,Override customer on-account (NULL = use group/entity default) → finance.gl_accounts.id
finance,customer_gl_accounts,table,created_by,18,uuid,YES,User who created the override → core.users.id
finance,customer_gl_accounts,table,updated_by,19,uuid,YES,User who last updated the override → core.users.id
finance,customer_gl_accounts,table,created_at,20,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_gl_accounts,table,updated_at,21,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,customer_group_gl_accounts,table,id,1,uuid,NO,Primary key (UUID)
finance,customer_group_gl_accounts,table,customer_group_id,2,uuid,NO,Customer group this override applies to → crm.customer_groups.id
finance,customer_group_gl_accounts,table,receivables_control,3,uuid,YES,Override AR control account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,revenue_account,4,uuid,YES,Override revenue account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,vat_output_account,5,uuid,YES,Override output VAT account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,discount_allowed_account,6,uuid,YES,Override discount allowed account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,bad_debt_expense,7,uuid,YES,Override bad debt expense account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,doubtful_debt_provision,8,uuid,YES,Override doubtful debt provision account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,interest_charged_revenue,9,uuid,YES,Override interest charged revenue account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,deposit_liability,10,uuid,YES,Override deposit liability account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,unearned_revenue,11,uuid,YES,Override unearned revenue account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,sales_return_account,12,uuid,YES,Override sales return account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,freight_revenue_account,13,uuid,YES,Override freight revenue account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,foreign_exchange_gain_loss,14,uuid,YES,Override FX gain/loss account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,rounding_account,15,uuid,YES,Override rounding account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,write_off_account,16,uuid,YES,Override write-off account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,customer_on_account,17,uuid,YES,Override customer on-account (NULL = use entity default) → finance.gl_accounts.id
finance,customer_group_gl_accounts,table,created_by,18,uuid,YES,User who created the override → core.users.id
finance,customer_group_gl_accounts,table,updated_by,19,uuid,YES,User who last updated the override → core.users.id
finance,customer_group_gl_accounts,table,created_at,20,timestamp with time zone,NO,Row creation timestamp with timezone
finance,customer_group_gl_accounts,table,updated_at,21,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,customer_payments,table,id,1,uuid,NO,Primary key (UUID)
finance,customer_payments,table,payment_number,2,character varying(30),NO,Unique human-readable payment/receipt number
finance,customer_payments,table,customer_id,3,uuid,NO,Customer who made the payment → crm.customers.id
finance,customer_payments,table,customer_name,4,character varying(255),NO,Denormalised customer name at time of receipt
finance,customer_payments,table,invoice_id,5,uuid,YES,Primary invoice being paid (if single-invoice receipt)
finance,customer_payments,table,bank_account_id,6,uuid,YES,Bank account receiving the payment for GL resolution → finance.bank_accounts.id
finance,customer_payments,table,entity_id,7,uuid,YES,Owning entity for entity-level GL resolution
